stock_id,name,industry,market,asset_type
6270,倍微,電子通路業,上櫃,stock
6274,台燿,電子零組件業,上櫃,stock
6275,元山,電子零組件業,上櫃,stock
6276,安鈦克,電腦及週邊設備業,上櫃,stock
6279,胡連,電子零組件業,上櫃,stock
6284,佳邦,電子零組件業,上櫃,stock
6290,良維,電子零組件業,上櫃,stock
6291,沛亨,半導體業,上櫃,stock
6292,迅德,電子零組件業,上櫃,stock
6294,智基,文化創意業,上櫃,stock
6411,晶焱,半導體業,上櫃,stock
6417,韋僑,通信網路業,上櫃,stock
6418,詠昇,電子零組件業,上櫃,stock
6419,京晨科,光電業,上櫃,stock
6425,易發,電機機械,上櫃,stock
6432,今展科,電子零組件業,上櫃,stock
6435,大中,半導體業,上櫃,stock
6441,廣錠,電腦及週邊設備業,上櫃,stock
6461,益得,生技醫療業,上櫃,stock
6462,神盾,半導體業,上櫃,stock
6465,威潤,通信網路業,上櫃,stock
6469,大樹,生技醫療業,上櫃,stock
6470,宇智,通信網路業,上櫃,stock
6474,華豫寧,其他,上櫃,stock
6482,弘煜科,文化創意業,上櫃,stock
6485,點序,半導體業,上櫃,stock
6486,互動,通信網路業,上櫃,stock
6488,環球晶,半導體業,上櫃,stock
6492,生華科,生技醫療業,上櫃,stock
6494,九齊,半導體業,上櫃,stock
6496,科懋,生技醫療業,上櫃,stock
6498,久禾光,其他,上櫃,stock
6499,益安,生技醫療業,上櫃,stock
6506,雙邦,紡織纖維,上櫃,stock
6508,惠光,農業科技業,上櫃,stock
6509,聚和,化學工業,上櫃,stock
6510,精測,半導體業,上櫃,stock
6512,啟發電,其他電子業,上櫃,stock
6516,勤崴國際,資訊服務業,上櫃,stock
6517,保勝光學,光電業,上櫃,stock
6523,達爾膚,生技醫療業,上櫃,stock
6527,明達醫,生技醫療業,上櫃,stock
6530,創威,通信網路業,上櫃,stock
6532,瑞耘,半導體業,上櫃,stock
6535,順藥,生技醫療業,上櫃,stock
6538,倉和,電子零組件業,上櫃,stock
6542,隆中,文化創意業,上櫃,stock
6546,正基,通信網路業,上櫃,stock
6547,高端疫苗,生技醫療業,上櫃,stock
6548,長科*,半導體業,上櫃,stock
6556,勝品,光電業,上櫃,stock
6560,欣普羅,光電業,上櫃,stock
6561,是方,通信網路業,上櫃,stock
6568,宏觀,半導體業,上櫃,stock
6569,醫揚,生技醫療業,上櫃,stock
6570,維田,電腦及週邊設備業,上櫃,stock
6574,霈方,生技醫療業,上櫃,stock
6576,逸達,生技醫療業,上櫃,stock
6577,勁豐,電腦及週邊設備業,上櫃,stock
6578,達邦蛋白,農業科技業,上櫃,stock
6584,南俊國際,電子零組件業,上櫃,stock
6588,東典光電,通信網路業,上櫃,stock
6590,普鴻,資訊服務業,上櫃,stock
6593,台灣銘板,資訊服務業,上櫃,stock
6596,寬宏藝術,文化創意業,上櫃,stock
6597,立誠,其他,上櫃,stock
6603,富強鑫,電機機械,上櫃,stock
6609,瀧澤科,電機機械,上櫃,stock
6612,奈米醫材,生技醫療業,上櫃,stock
6613,朋億*,其他電子業,上櫃,stock
6615,慧智,生技醫療業,上櫃,stock
6616,特昇-KY,居家生活,上櫃,stock
6617,共信-KY,其他,上櫃,stock
6620,漢達,其他,上櫃,stock
6624,萬年清,綠能環保,上櫃,stock
6629,泰金-KY,居家生活,上櫃,stock
6637,醫影,其他,上櫃,stock
6640,均華,半導體業,上櫃,stock
6642,富致,電子零組件業,上櫃,stock
6643,M31,半導體業,上櫃,stock
6649,台生材,生技醫療業,上櫃,stock
6651,全宇昕,半導體業,上櫃,stock
6654,天正國際,其他電子業,上櫃,stock
6661,威健生技,生技醫療業,上櫃,stock
6662,樂斯科,生技醫療業,上櫃,stock
6664,群翊,電子零組件業,上櫃,stock
6667,信紘科,其他電子業,上櫃,stock
6679,鈺太,半導體業,上櫃,stock
6680,鑫創電子,電腦及週邊設備業,上櫃,stock
6683,雍智科技,半導體業,上櫃,stock
6684,安格,半導體業,上櫃,stock
6690,安碁資訊,數位雲端,上櫃,stock
6692,進能服,綠能環保,上櫃,stock
6693,廣閎科,半導體業,上櫃,stock
6697,東捷資訊,資訊服務業,上櫃,stock
6703,軒郁,生技醫療業,上櫃,stock
6708,天擎,半導體業,上櫃,stock
6712,長聖,生技醫療業,上櫃,stock
6716,應廣,半導體業,上櫃,stock
6720,久昌,其他,上櫃,stock
6721,信實,其他業,上櫃,stock
6725,矽科宏晟,其他,上櫃,stock
6727,亞泰金屬,電子零組件業,上櫃,stock
6728,上洋,居家生活,上櫃,stock
6730,常廣,其他,上櫃,stock
6732,昇佳電子,半導體業,上櫃,stock
6733,博晟生醫,生技醫療業,上櫃,stock
6735,美達科技,其他電子業,上櫃,stock
6739,竹陞科技,其他,上櫃,stock
6741,91APP*-KY,數位雲端,上櫃,stock
6751,智聯服務,資訊服務業,上櫃,stock
6752,叡揚,資訊服務業,上櫃,stock
6761,穩得,電子零組件業,上櫃,stock
6762,達亞,生技醫療業,上櫃,stock
6763,綠界科技*,數位雲端,上櫃,stock
6767,台微醫,生技醫療業,上櫃,stock
6785,昱展新藥,生技醫療業,上櫃,stock
6788,華景電,半導體業,上櫃,stock
6791,虎門科技,資訊服務業,上櫃,stock
6803,崑鼎,綠能環保,上櫃,stock
6804,明係,運動休閒,上櫃,stock
6811,宏碁資訊,數位雲端,上櫃,stock
6821,聯寶,電子零組件業,上櫃,stock
6823,濾能,半導體業,上櫃,stock
6829,千附精密,電機機械,上櫃,stock
6840,東研信超,其他電子業,上櫃,stock
6841,長佳智能,生技醫療業,上櫃,stock
6843,進典,電機機械,上櫃,stock
6844,諾貝兒,生技醫療業,上櫃,stock
6846,綠茵,食品工業,上櫃,stock
6855,數泓科,其他電子業,上櫃,stock
6856,鑫傳,文化創意業,上櫃,stock
6859,伯特光,光電業,上櫃,stock
6865,偉康科技,資訊服務業,上櫃,stock
6870,騰雲,數位雲端,上櫃,stock
6872,浩宇生醫,其他,上櫃,stock
6874,倍力,資訊服務業,上櫃,stock
6875,國邑*,生技醫療業,上櫃,stock
6877,鏵友益,其他電子業,上櫃,stock
6881,潤德,其他,上櫃,stock
6884,海柏特,其他,上櫃,stock
6894,衛司特,綠能環保,上櫃,stock
6895,宏碩系統,半導體業,上櫃,stock
6899,創為精密,光電業,上櫃,stock
6903,巨漢,其他,上櫃,stock
6904,伯鑫,其他業,上櫃,stock
6910,德鴻,其他,上櫃,stock
6913,鴻呈,其他,上櫃,stock
6922,宸曜,電腦及週邊設備業,上櫃,stock
6925,意藍,其他,上櫃,stock
6929,佑全,生技醫療業,上櫃,stock
6953,家碩,半導體業,上櫃,stock
6967,汎瑋材料,其他,上櫃,stock
6968,萬達寵物,其他,上櫃,stock
6971,惠民實業,其他,上櫃,stock
6982,大井泵浦,其他,上櫃,stock
6996,力領科技,其他,上櫃,stock
6997,博弘,其他,上櫃,stock
7402,邑錡,光電業,上櫃,stock
7547,碩網,其他,上櫃,stock
7556,意德士,半導體業,上櫃,stock
7584,樂意,其他,上櫃,stock
7642,昶瑞機電,其他,上櫃,stock
7703,銳澤,其他,上櫃,stock
7704,明遠精密,其他,上櫃,stock
7708,全家餐飲,其他,上櫃,stock
7709,榮田,其他,上櫃,stock
7712,博盛半導體,其他,上櫃,stock
7713,威力德生醫,其他,上櫃,stock
7714,創泓科技,其他,上櫃,stock
7715,裕山,其他,上櫃,stock
7716,昱臺國際,其他,上櫃,stock
7717,萊德光電-KY,其他,上櫃,stock
7718,友鋮,其他,上櫃,stock
7723,築間,其他,上櫃,stock
7728,光焱科技,其他,上櫃,stock
7734,印能科技,其他,上櫃,stock
7738,東聯互動,其他,上櫃,stock
7743,金利食安,其他,上櫃,stock
7744,崴寶,其他,上櫃,stock
7747,昕奇雲端,其他,上櫃,stock
7751,竑騰,其他,上櫃,stock
7753,星亞,其他,上櫃,stock
7757,金色三麥,其他,上櫃,stock
7767,仁大資訊,其他,上櫃,stock
7770,君曜,其他,上櫃,stock
7777,能率亞洲,其他,上櫃,stock
7782,光速火箭,其他,上櫃,stock
7805,威聯通,其他,上櫃,stock
7810,捷創科技,其他,上櫃,stock
8024,佑華,半導體業,上櫃,stock
8027,鈦昇,電機機械,上櫃,stock
8032,光菱,電子通路業,上櫃,stock
8034,榮群,通信網路業,上櫃,stock
8038,長園科,電子零組件業,上櫃,stock
8040,九暘,半導體業,上櫃,stock
8042,金山電,電子零組件業,上櫃,stock
8043,蜜望實,電子零組件業,上櫃,stock
8044,網家,數位雲端,上櫃,stock
8047,星雲,其他電子業,上櫃,stock
8048,德勝,通信網路業,上櫃,stock
8049,晶采,光電業,上櫃,stock
8050,廣積,電腦及週邊設備業,上櫃,stock
8054,安國,半導體業,上櫃,stock
8059,凱碩,通信網路業,上櫃,stock
8064,東捷,光電業,上櫃,stock
8066,來思達,居家生活,上櫃,stock
8067,志旭,電子通路業,上櫃,stock
8068,全達,電子通路業,上櫃,stock
8069,元太,光電業,上櫃,stock
8071,能率網通,電子零組件業,上櫃,stock
8074,鉅橡,電子零組件業,上櫃,stock
8076,伍豐,電腦及週邊設備業,上櫃,stock
8077,洛碁,觀光餐旅,上櫃,stock
8080,泰霖,建材營造業,上櫃,stock
8083,瑞穎,電機機械,上櫃,stock
8084,巨虹,電子通路業,上櫃,stock
8085,福華,其他電子業,上櫃,stock
8086,宏捷科,半導體業,上櫃,stock
8087,麗升能源,綠能環保,上櫃,stock
8088,品安,半導體業,上櫃,stock
8089,康全電訊,通信網路業,上櫃,stock
8091,翔名,電子零組件業,上櫃,stock
8092,建暐,其他電子業,上櫃,stock
8093,保銳,電子零組件業,上櫃,stock
8096,擎亞,電子通路業,上櫃,stock
8097,常珵,通信網路業,上櫃,stock
8099,大世科,資訊服務業,上櫃,stock
8102,傑霖科技,其他,上櫃,stock
8107,大億金茂,電機機械,上櫃,stock
8109,博大,電子零組件業,上櫃,stock
8111,立碁,光電業,上櫃,stock
8121,越峰,電子零組件業,上櫃,stock
8147,正淩,電子零組件業,上櫃,stock
8155,博智,電子零組件業,上櫃,stock
8171,天宇,綠能環保,上櫃,stock
8176,智捷,通信網路業,上櫃,stock
8182,加高,電子零組件業,上櫃,stock
8183,精星,其他電子業,上櫃,stock
8227,巨有科技,半導體業,上櫃,stock
8234,新漢,電腦及週邊設備業,上櫃,stock
8240,華宏,光電業,上櫃,stock
8255,朋程,電機機械,上櫃,stock
8272,全景軟體,其他,上櫃,stock
8277,商丞,半導體業,上櫃,stock
8279,生展,生技醫療業,上櫃,stock
8284,三竹,資訊服務業,上櫃,stock
8289,泰藝,電子零組件業,上櫃,stock
8299,群聯,半導體業,上櫃,stock
8342,益張,其他業,上櫃,stock
8349,恒耀,鋼鐵工業,上櫃,stock
8349A,恒耀甲特,其他,上櫃,stock
8354,冠好,其他業,上櫃,stock
8358,金居,電子零組件業,上櫃,stock
8383,千附,其他電子業,上櫃,stock
8390,金益鼎,綠能環保,上櫃,stock
8401,白紗科,其他業,上櫃,stock
8403,盛弘,生技醫療業,上櫃,stock
8409,商之器,生技醫療業,上櫃,stock
8410,森田,電腦及週邊設備業,上櫃,stock
8415,大國鋼,鋼鐵工業,上櫃,stock
8416,實威,資訊服務業,上櫃,stock
8421,旭源,其他業,上櫃,stock
8423,保綠-KY,綠能環保,上櫃,stock
8424,惠普,建材營造業,上櫃,stock
8426,紅木-KY,其他業,上櫃,stock
8431,匯鑽科,其他電子業,上櫃,stock
8432,東生華,生技醫療業,上櫃,stock
8433,弘帆,居家生活,上櫃,stock
8435,鉅邁,其他業,上櫃,stock
8436,大江,生技醫療業,上櫃,stock
8437,大地-KY,其他業,上櫃,stock
8440,綠電,綠能環保,上櫃,stock
8444,綠河-KY,其他業,上櫃,stock
8446,華研,文化創意業,上櫃,stock
8450,霹靂,文化創意業,上櫃,stock
8455,大拓-KY,其他電子業,上櫃,stock
8472,夠麻吉,數位雲端,上櫃,stock
8477,創業家,數位雲端,上櫃,stock
8489,三貝德,其他業,上櫃,stock
8905,裕國,其他業,上櫃,stock
8906,花王,其他業,上櫃,stock
8908,欣雄,油電燃氣業,上櫃,stock
8916,光隆,其他業,上櫃,stock
8917,欣泰,油電燃氣業,上櫃,stock
8921,沈氏,其他業,上櫃,stock
8923,時報,文化創意業,上櫃,stock
8924,大田,運動休閒,上櫃,stock
8927,北基,油電燃氣業,上櫃,stock
8928,鉅明,運動休閒,上櫃,stock
8929,富堡,其他業,上櫃,stock
8930,青鋼,鋼鐵工業,上櫃,stock
8931,大汽電,油電燃氣業,上櫃,stock
8932,智通*,其他業,上櫃,stock
8933,愛地雅,運動休閒,上櫃,stock
8935,邦泰,其他業,上櫃,stock
8936,國統,其他業,上櫃,stock
8937,合騏,其他業,上櫃,stock
8938,明安,運動休閒,上櫃,stock
8941,關中,居家生活,上櫃,stock
8942,森鉅,其他業,上櫃,stock
009806,台新標普500,其他,上櫃,etf
009807,台新標普科技精選,其他,上櫃,etf
009814,富邦標普500,其他,上櫃,etf
9949,琉園,文化創意業,上櫃,stock
9950,萬國通,塑膠工業,上櫃,stock
9951,皇田,電機機械,上櫃,stock
9960,邁達康,運動休閒,上櫃,stock
9962,有益,鋼鐵工業,上櫃,stock
020001,富邦存股雙十N,其他,上櫃,stock
020025,統一亞洲半導體N,其他,上櫃,stock
020027,元大上櫃ESG成長N,其他,上櫃,stock
020033,統一恒生科期N,其他,上櫃,stock
020035,元大上櫃ESG高息N,其他,上櫃,stock
020040,元大上櫃ESG龍頭N,其他,上櫃,stock
020041,兆豐半導體氣候N,其他,上櫃,stock
